0,0
0,-0.00252673
0,-0.00558666
0,-0.00542562
0,0.00069426
0,-0.00574771
0,-0.00510352
0,0.00085531
0,-0.00284882
0,-0.00510352
0,-0.00574771
0,-0.00574771
0,-0.00558666
0,-0.00574771
0,-0.00542562
0,0.00085531
0,-0.00558666
0,-0.00558666
0,-0.00542562
0,-0.00510352
0,-0.00510352
0,-0.00478142
0,-0.00123833
0,-0.00542562
0,-0.00558666
0,-0.00558666
0,-0.00220463
0,-0.00510352
0,0.00133846
0,-0.00494247
0,-0.00558666
0,-0.00542562
0,-0.00188253
0,-0.00558666
0,-0.00542562
0,-0.00542562
0,0.00117741
0,-0.00558666
0,-0.00526457
0,-0.00413722
0,-0.00574771
0,-0.00558666
0,-0.00510352
0,-0.00494247
0,-0.00574771
0,-0.00558666
0,-0.00542562
0,-0.00558666
0,-0.00558666
0,-0.00542562
0,-0.00494247
0,-0.00574771
0,-0.00542562
0,-0.00478142
0,-0.00542562
0,-0.00558666
0,-0.00478142
0,-0.00494247
0,-0.00574771
0,-0.00043308
0,-0.00091623
0,-0.00494247
0,-0.00558666
0,-0.00558666
0,-0.00606981
0,-0.00590876
0,-0.00478142
0,-0.00397617
0,-0.00542562
0,-0.00542562
0,-0.00542562
0,-0.00526457
0,-0.00526457
0,-0.00333197
0,-0.00333197
0,-0.00510352
0,-0.00558666
0,-0.00542562
0,-0.00574771
0,-0.00574771
0,-0.00445932
0,-0.00172148
0,-0.00462037
0,-0.00574771
0,-0.00574771
0,-0.00542562
0,-0.00429827
0,-0.00317092
0,-0.00542562
0,-0.00397617
0,-0.00494247
0,-0.00574771
0,-0.00558666
0,-0.00510352
0,-0.00542562
0,-0.00204358
0,-0.00429827
0,-0.00445932
0,-0.00558666
0,-0.00574771
0,-0.00429827
0.017263999,-0.01669908
0.017263999,-0.01428333
0.017263999,-0.01524963
0.017263999,-0.01573278
0.017263999,-0.01814852
0.017263999,-0.01637698
0.017263999,-0.01573278
0.017263999,-0.01847062
0.017263999,-0.01492753
0.017263999,-0.01750432
0.017263999,-0.01734327
0.017263999,-0.01782642
0.017263999,-0.01557173
0.017263999,-0.01766537
0.017263999,-0.01186759
0.017263999,-0.01170654
0.017263999,-0.01508858
0.017263999,-0.01702118
0.017263999,-0.01782642
0.017263999,-0.01396124
0.017263999,-0.01750432
0.017263999,-0.01315599
0.017263999,-0.01814852
0.017263999,-0.01202864
0.017263999,-0.01702118
0.017263999,-0.01766537
0.017263999,-0.01444438
0.017263999,-0.01750432
0.017263999,-0.01798747
0.017263999,-0.01814852
0.017263999,-0.01267284
0.017263999,-0.01637698
0.017263999,-0.01718222
0.017263999,-0.01347809
0.017263999,-0.01814852
0.017263999,-0.01782642
0.017263999,-0.01460543
0.017263999,-0.01412228
0.017263999,-0.01621593
0.017263999,-0.01686013
0.017263999,-0.01299494
0.017263999,-0.01766537
0.017263999,-0.01444438
0.017263999,-0.01621593
0.017263999,-0.01798747
0.017263999,-0.01653803
0.017263999,-0.01750432
0.017263999,-0.01766537
0.017263999,-0.01782642
0.017263999,-0.01814852
0.017263999,-0.01766537
0.017263999,-0.01396124
0.017263999,-0.01557173
0.017263999,-0.01637698
0.017263999,-0.01138444
0.017263999,-0.01847062
0.017263999,-0.01814852
0.017263999,-0.01814852
0.017263999,-0.01299494
0.017263999,-0.01460543
0.017263999,-0.01702118
0.017263999,-0.01766537
0.017263999,-0.01798747
0.017263999,-0.01830957
0.017263999,-0.01218969
0.017263999,-0.01653803
0.017263999,-0.01412228
0.017263999,-0.01235074
0.017263999,-0.0112234
0.017263999,-0.01814852
0.017263999,-0.01847062
0.017263999,-0.01154549
0.017263999,-0.01734327
0.017263999,-0.01186759
0.017263999,-0.01605488
0.017263999,-0.01782642
0.017263999,-0.01830957
0.017263999,-0.01814852
0.017263999,-0.01847062
0.017263999,-0.01766537
0.017263999,-0.01347809
0.017263999,-0.01412228
0.017263999,-0.01782642
0.017263999,-0.01798747
0.017263999,-0.01798747
0.017263999,-0.01830957
0.017263999,-0.01492753
0.017263999,-0.01750432
0.017263999,-0.01444438
0.017263999,-0.01782642
0.017263999,-0.01830957
0.017263999,-0.01798747
0.017263999,-0.01750432
0.017263999,-0.01814852
0.017263999,-0.01218969
0.017263999,-0.01202864
0.017263999,-0.01782642
0.017263999,-0.01734327
0.017263999,-0.01814852
0.017263999,-0.01798747
0.034527998,-0.02346315
0.034527998,-0.02974408
0.034527998,-0.02813359
0.034527998,-0.02781149
0.034527998,-0.02652309
0.034527998,-0.02942198
0.034527998,-0.02410735
0.034527998,-0.02314105
0.034527998,-0.02990513
0.034527998,-0.02974408
0.034527998,-0.02974408
0.034527998,-0.02926093
0.034527998,-0.02942198
0.034527998,-0.02958303
0.034527998,-0.02942198
0.034527998,-0.02942198
0.034527998,-0.02926093
0.034527998,-0.02958303
0.034527998,-0.02958303
0.034527998,-0.02926093
0.034527998,-0.02958303
0.034527998,-0.02942198
0.034527998,-0.02942198
0.034527998,-0.02652309
0.034527998,-0.02893883
0.034527998,-0.02909988
0.034527998,-0.02942198
0.034527998,-0.02942198
0.034527998,-0.02974408
0.034527998,-0.02829464
0.034527998,-0.02958303
0.034527998,-0.02587889
0.034527998,-0.02893883
0.034527998,-0.02958303
0.034527998,-0.02974408
0.034527998,-0.02942198
0.034527998,-0.02958303
0.034527998,-0.02958303
0.034527998,-0.02909988
0.034527998,-0.02845568
0.034527998,-0.02990513
0.034527998,-0.02990513
0.034527998,-0.02974408
0.034527998,-0.02942198
0.034527998,-0.02829464
0.034527998,-0.02732834
0.034527998,-0.02974408
0.034527998,-0.02926093
0.034527998,-0.02942198
0.034527998,-0.02990513
0.034527998,-0.02571785
0.034527998,-0.02716729
0.034527998,-0.02974408
0.034527998,-0.02668414
0.034527998,-0.02926093
0.034527998,-0.02974408
0.034527998,-0.02974408
0.034527998,-0.02861673
0.034527998,-0.02684519
0.034527998,-0.02587889
0.034527998,-0.02475155
0.034527998,-0.02958303
0.034527998,-0.02958303
0.034527998,-0.02990513
0.034527998,-0.02797254
0.034527998,-0.02877778
0.034527998,-0.02958303
0.034527998,-0.02652309
0.034527998,-0.02893883
0.034527998,-0.02942198
0.034527998,-0.02990513
0.034527998,-0.02620099
0.034527998,-0.02797254
0.034527998,-0.0233021
0.034527998,-0.02861673
0.034527998,-0.02942198
0.034527998,-0.0239463
0.034527998,-0.02893883
0.034527998,-0.02732834
0.034527998,-0.02909988
0.034527998,-0.0249126
0.034527998,-0.0245905
0.034527998,-0.02877778
0.034527998,-0.02797254
0.034527998,-0.02974408
0.034527998,-0.02539575
0.034527998,-0.02620099
0.034527998,-0.0242684
0.034527998,-0.0255568
0.034527998,-0.02748939
0.034527998,-0.02845568
0.034527998,-0.02861673
0.034527998,-0.02410735
0.034527998,-0.02636204
0.034527998,-0.02909988
0.034527998,-0.02587889
0.034527998,-0.02636204
0.034527998,-0.0249126
0.034527998,-0.02926093
0.034527998,-0.02603994
0.051791999,-0.03779655
0.051791999,-0.03521976
