Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
268.8000000	28.1900005	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0062843	0.0074979	0.0010281	-0.0014520	-0.0066280	-0.0077817	-0.0014027	0.0009299
270.2000000	-3962.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0062647	0.0074766	0.0009737	-0.0014818	-0.0065943	-0.0077634	-0.0014088	0.0009010
272.0000000	3981.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0056349	0.0067175	0.0007099	-0.0015132	-0.0059845	-0.0069841	-0.0010516	0.0010515
273.5000000	28.1800003	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0047869	0.0057042	0.0007229	-0.0011565	-0.0051411	-0.0060024	-0.0011088	0.0006523
275.0000000	-3961.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0046968	0.0056032	0.0010991	-0.0007374	-0.0050632	-0.0059378	-0.0015068	0.0002174
276.8000000	3981.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0042047	0.0050032	0.0001210	-0.0015227	-0.0045868	-0.0053305	-0.0005153	0.0010401
278.3000000	28.2700005	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0035741	0.0042571	0.0004714	-0.0009226	-0.0039665	-0.0046120	-0.0008827	0.0004273
279.8000000	-3961.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0034938	0.0041626	0.0009846	-0.0003725	-0.0038934	-0.0045319	-0.0013945	-0.0001156
281.5500000	3981.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0031299	0.0037130	-0.0001595	-0.0013730	-0.0035317	-0.0040837	-0.0002630	0.0008840
283.1000000	28.2299995	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0026656	0.0031752	0.0002961	-0.0007422	-0.0030819	-0.0035649	-0.0007106	0.0002653
284.6000000	-3961.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0025948	0.0030922	0.0008088	-0.0002042	-0.0030093	-0.0034894	-0.0012104	-0.0002607
286.4000000	3980.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0023237	0.0027558	-0.0002774	-0.0011756	-0.0027479	-0.0031620	-0.0001590	0.0006966
287.9000000	28.1700001	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0019898	0.0023669	0.0001678	-0.0006097	-0.0024211	-0.0027847	-0.0005872	0.0001475
289.4000000	-3961.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0019191	0.0022982	0.0006176	-0.0001361	-0.0023669	-0.0027205	-0.0010302	-0.0003126
291.1500000	3980.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0017251	0.0020490	-0.0003242	-0.0009932	-0.0021651	-0.0024778	-0.0001214	0.0005239
292.7000000	28.2099991	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0014821	0.0017701	0.0000750	-0.0005158	-0.0019257	-0.0022041	-0.0005007	0.0000606
294.2000000	-3961.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0014250	0.0017104	0.0004520	-0.0001172	-0.0018820	-0.0021519	-0.0008650	-0.0003192
295.9500000	3980.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0012780	0.0015214	-0.0003313	-0.0008335	-0.0017332	-0.0019764	-0.0001219	0.0003773
297.5000000	28.3299999	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0010991	0.0013193	0.0000036	-0.0004431	-0.0015580	-0.0017731	-0.0004348	0.0000007
298.9500000	-3961.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0010546	0.0012783	0.0003180	-0.0001118	-0.0015248	-0.0017317	-0.0007319	-0.0003091
300.7500000	3981.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0009455	0.0011310	-0.0003213	-0.0007043	-0.0014104	-0.0015993	-0.0001296	0.0002600
302.2500000	28.1900005	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0008085	0.0009707	-0.0000500	-0.0003859	-0.0012819	-0.0014446	-0.0003858	-0.0000450
303.8000000	-3961.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0007724	0.0009415	0.0002061	-0.0001230	-0.0012586	-0.0014179	-0.0006285	-0.0002955
305.5500000	3981.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0006927	0.0008313	-0.0003137	-0.0006038	-0.0011709	-0.0013189	-0.0001499	0.0001640
307.0500000	28.1399994	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0005842	0.0007153	-0.0000926	-0.0003509	-0.0010737	-0.0012015	-0.0003536	-0.0000779
308.5500000	-3961.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0005521	0.0006872	0.0001146	-0.0001379	-0.0010503	-0.0011761	-0.0005480	-0.0002790
310.3500000	3981.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0004942	0.0006026	-0.0003014	-0.0005201	-0.0009823	-0.0011045	-0.0001626	0.0000883
311.8000000	28.1299992	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0004139	0.0005174	-0.0001169	-0.0003134	-0.0009063	-0.0010145	-0.0003270	-0.0001016
313.3500000	-3961.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0003818	0.0004904	0.0000451	-0.0001460	-0.0008960	-0.0009937	-0.0004818	-0.0002642
315.1500000	3981.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0003468	0.0004256	-0.0002910	-0.0004542	-0.0008394	-0.0009379	-0.0001767	0.0000308
316.6000000	28.1499996	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0002842	0.0003598	-0.0001452	-0.0002938	-0.0007816	-0.0008687	-0.0003058	-0.0001202
318.1000000	-3961.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0002615	0.0003450	-0.0000072	-0.0001450	-0.0007716	-0.0008517	-0.0004317	-0.0002437
319.9000000	3980.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0002293	0.0002894	-0.0002799	-0.0003983	-0.0007262	-0.0008079	-0.0001871	-0.0000075
321.4000000	28.1800003	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0001741	0.0002381	-0.0001582	-0.0002675	-0.0006847	-0.0007547	-0.0002923	-0.0001326
322.9000000	-3961.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0001585	0.0002272	-0.0000475	-0.0001536	-0.0006751	-0.0007446	-0.0003914	-0.0002322
324.7000000	3980.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0001392	0.0001796	-0.0002789	-0.0003616	-0.0006362	-0.0007122	-0.0002018	-0.0000484
326.1500000	28.3199997	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0000929	0.0001407	-0.0001761	-0.0002534	-0.0006070	-0.0006664	-0.0002821	-0.0001435
327.6500000	-3961.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0000787	0.0001309	-0.0000821	-0.0001548	-0.0006024	-0.0006564	-0.0003593	-0.0002200
329.4500000	3981.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0000655	0.0000946	-0.0002685	-0.0003212	-0.0005707	-0.0006351	-0.0002087	-0.0000672
330.9500000	28.0599995	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0000259	0.0000598	-0.0001905	-0.0002353	-0.0005508	-0.0006040	-0.0002755	-0.0001434
332.4500000	-3960.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0000087	0.0000518	-0.0001135	-0.0001552	-0.0005519	-0.0005994	-0.0003392	-0.0002066
334.2000000	3981.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	0.0000011	0.0000191	-0.0002679	-0.0002916	-0.0005180	-0.0005824	-0.0002190	-0.0000858
335.7000000	28.1200008	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000273	-0.0000016	-0.0001945	-0.0002199	-0.0005037	-0.0005513	-0.0002686	-0.0001423
337.2000000	-3960.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000412	-0.0000116	-0.0001313	-0.0001503	-0.0005042	-0.0005471	-0.0003169	-0.0001913
339.0000000	3981.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000444	-0.0000404	-0.0002689	-0.0002668	-0.0004799	-0.0005345	-0.0002289	-0.0000961
340.5000000	28.1700001	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000733	-0.0000612	-0.0002108	-0.0002071	-0.0004703	-0.0005159	-0.0002668	-0.0001376
342.0000000	-3958.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000888	-0.0000641	-0.0001507	-0.0001422	-0.0004702	-0.0005104	-0.0003054	-0.0001728
343.7500000	3981.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000896	-0.0000930	-0.0002691	-0.0002374	-0.0004474	-0.0005050	-0.0002355	-0.0000955
345.3000000	28.2700005	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0001073	-0.0001053	-0.0002162	-0.0001858	-0.0004422	-0.0004858	-0.0002649	-0.0001335
346.8000000	-3961.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0001279	-0.0001173	-0.0001702	-0.0001322	-0.0004464	-0.0004871	-0.0002948	-0.0001568
348.5500000	3980.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0001173	-0.0001317	-0.0002653	-0.0002108	-0.0004197	-0.0004798	-0.0002406	-0.0000903
350.0500000	29.6200008	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0001425	-0.0001486	-0.0002222	-0.0001634	-0.0004193	-0.0004672	-0.0002664	-0.0001238
351.5500000	-3960.0000000	0.0000100	0.0000100	0.0000100	0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0000100	-0.0001598	-0.0001587	-0.0001846	-0.0001153	-0.0004296	-0.0004697	-0.0002870	-0.0001341
