Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
130.2550000	4123.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004430	0.0002740	0.0005176	0.0005169	-0.0004256	-0.0008164	-0.0015040	-0.0011726
131.6600000	27.4599991	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003241	0.0001368	-0.0003942	-0.0003860	-0.0003379	-0.0006484	-0.0005325	-0.0002853
133.0300000	-4097.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004662	0.0002794	-0.0012981	-0.0013584	-0.0004494	-0.0007616	0.0003721	0.0006598
134.5750000	4122.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004669	0.0003069	0.0005338	0.0005197	-0.0004599	-0.0008495	-0.0015054	-0.0011649
135.9100000	27.3299999	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003465	0.0001634	-0.0003898	-0.0003828	-0.0003634	-0.0006737	-0.0005330	-0.0002747
137.3000000	-4097.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004841	0.0003051	-0.0012929	-0.0013599	-0.0004802	-0.0007937	0.0003719	0.0006760
138.8600000	-4108.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004952	0.0003196	-0.0012973	-0.0013687	-0.0004974	-0.0008106	0.0003776	0.0006830
140.1800000	-176.5000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003695	0.0001926	-0.0004390	-0.0004478	-0.0003941	-0.0007023	-0.0004680	-0.0001995
141.5650000	-4083.0002441	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005143	0.0003415	-0.0012826	-0.0013567	-0.0005138	-0.0008266	0.0003780	0.0006916
143.1700000	4123.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005113	0.0003759	0.0005671	0.0005301	-0.0005264	-0.0009128	-0.0015100	-0.0011466
144.6300000	27.2600002	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003893	0.0002259	-0.0003647	-0.0003786	-0.0004251	-0.0007374	-0.0005337	-0.0002448
145.9100000	-4096.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005388	0.0003752	-0.0012819	-0.0013641	-0.0005474	-0.0008635	0.0003834	0.0007123
147.6000000	4120.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005363	0.0004117	0.0005876	0.0005359	-0.0005596	-0.0009458	-0.0015092	-0.0011397
148.8950000	27.1000004	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004179	0.0002608	-0.0003536	-0.0003768	-0.0004579	-0.0007707	-0.0005316	-0.0002355
150.1900000	-4096.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005594	0.0004066	-0.0012781	-0.0013710	-0.0005900	-0.0009046	0.0003853	0.0007276
151.8650000	4119.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005553	0.0004483	0.0005997	0.0005327	-0.0006007	-0.0009862	-0.0015172	-0.0011406
153.1900000	27.1599998	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004362	0.0002911	-0.0003493	-0.0003857	-0.0004894	-0.0008047	-0.0005317	-0.0002267
154.5850000	-4093.9997559	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005857	0.0004483	-0.0012683	-0.0013777	-0.0006255	-0.0009408	0.0003933	0.0007453
156.1400000	4118.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005874	0.0004898	0.0006195	0.0005333	-0.0006328	-0.0010220	-0.0015242	-0.0011406
157.4300000	27.2700005	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004619	0.0003312	-0.0003356	-0.0003938	-0.0005235	-0.0008360	-0.0005374	-0.0002316
158.7350000	-4093.9997559	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006118	0.0004851	-0.0012642	-0.0013952	-0.0006613	-0.0009744	0.0003984	0.0007489
160.4350000	4118.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006120	0.0005307	0.0006436	0.0005305	-0.0006710	-0.0010521	-0.0015235	-0.0011437
161.7250000	27.3500004	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004854	0.0003678	-0.0003185	-0.0004059	-0.0005579	-0.0008653	-0.0005308	-0.0002303
163.0200000	-4093.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006369	0.0005265	-0.0012497	-0.0014101	-0.0006984	-0.0010062	0.0004088	0.0007510
164.6150000	4116.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006318	0.0005744	0.0006771	0.0005202	-0.0007125	-0.0010819	-0.0015109	-0.0011479
165.9350000	27.2800007	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005003	0.0004051	-0.0002975	-0.0004137	-0.0005994	-0.0008967	-0.0005179	-0.0002295
167.2600000	-4093.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006459	0.0005598	-0.0012314	-0.0014165	-0.0007468	-0.0010415	0.0004297	0.0007714
169.0250000	-146.3200073	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005033	0.0004275	-0.0003303	-0.0004570	-0.0006373	-0.0009233	-0.0004447	-0.0001568
170.4500000	-76.5199966	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005032	0.0004354	-0.0003032	-0.0004354	-0.0006596	-0.0009413	-0.0004655	-0.0001676
171.8600000	-76.2500000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005082	0.0004425	-0.0002970	-0.0004267	-0.0006751	-0.0009576	-0.0004639	-0.0001530
173.5100000	-122.5999985	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005091	0.0004581	-0.0003056	-0.0004360	-0.0006963	-0.0009741	-0.0004465	-0.0001275
174.8350000	-76.3799973	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005184	0.0004679	-0.0002852	-0.0004162	-0.0007082	-0.0009857	-0.0004614	-0.0001375
176.2000000	-76.2500000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005270	0.0004803	-0.0002832	-0.0004189	-0.0007225	-0.0010025	-0.0004613	-0.0001351
177.9000000	-121.2099991	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005379	0.0004985	-0.0002892	-0.0004370	-0.0007396	-0.0010166	-0.0004452	-0.0001179
179.2200000	-76.0999985	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005485	0.0005097	-0.0002688	-0.0004203	-0.0007543	-0.0010294	-0.0004588	-0.0001276
180.6450000	-76.0199966	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005580	0.0005255	-0.0002628	-0.0004197	-0.0007611	-0.0010447	-0.0004581	-0.0001193
182.3300000	-119.9599991	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005769	0.0005488	-0.0002716	-0.0004382	-0.0007796	-0.0010573	-0.0004467	-0.0001040
183.6550000	-75.9100037	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005830	0.0005616	-0.0002554	-0.0004233	-0.0007930	-0.0010715	-0.0004640	-0.0001193
184.9300000	-75.8499985	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005897	0.0005745	-0.0002507	-0.0004307	-0.0008050	-0.0010897	-0.0004675	-0.0001210
186.5300000	3959.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0007433	0.0007800	0.0007983	0.0005602	-0.0009656	-0.0013135	-0.0015272	-0.0011053
187.9150000	27.0699997	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006138	0.0006072	-0.0002112	-0.0004020	-0.0008381	-0.0011206	-0.0005015	-0.0001474
189.3250000	-4098.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0007802	0.0007790	-0.0011803	-0.0014446	-0.0009951	-0.0012796	0.0004751	0.0008933
190.9400000	4123.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0007790	0.0008347	0.0008249	0.0005680	-0.0010098	-0.0013604	-0.0015398	-0.0011009
192.2250000	27.2099991	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006477	0.0006518	-0.0001971	-0.0004107	-0.0008885	-0.0011666	-0.0005053	-0.0001406
193.6100000	-4097.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008087	0.0008224	-0.0011735	-0.0014630	-0.0010435	-0.0013283	0.0004793	0.0008999
195.2000000	4093.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008110	0.0008878	0.0008554	0.0005715	-0.0010617	-0.0014061	-0.0015452	-0.0010993
196.4800000	27.4099998	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006821	0.0007055	-0.0001746	-0.0004062	-0.0009349	-0.0012131	-0.0005000	-0.0001258
197.8600000	-4094.9997559	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008451	0.0008794	-0.0011582	-0.0014687	-0.0010913	-0.0013736	0.0004967	0.0009274
199.6150000	4120.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008509	0.0009398	0.0008765	0.0005689	-0.0011073	-0.0014542	-0.0015419	-0.0010940
201.1500000	27.1900005	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0007250	0.0007668	-0.0001525	-0.0004097	-0.0009800	-0.0012602	-0.0004868	-0.0001055
202.7000000	-4093.9997559	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008846	0.0009331	-0.0011517	-0.0014867	-0.0011490	-0.0014300	0.0005064	0.0009479
204.4500000	4119.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008880	0.0010030	0.0009034	0.0005759	-0.0011666	-0.0015073	-0.0015472	-0.0010860
206.0000000	27.1700001	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0007681	0.0008229	-0.0001353	-0.0004203	-0.0010435	-0.0013196	-0.0004935	-0.0001015
207.5000000	-4093.9997559	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009260	0.0009967	-0.0011369	-0.0014948	-0.0012019	-0.0014847	0.0005185	0.0009755
209.2000000	4118.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009281	0.0010623	0.0009301	0.0005724	-0.0012225	-0.0015670	-0.0015591	-0.0010848
210.7000000	27.0799999	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008038	0.0008814	-0.0001172	-0.0004274	-0.0010978	-0.0013759	-0.0004929	-0.0000873
212.2000000	-4093.9997559	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009593	0.0010523	-0.0011296	-0.0015136	-0.0012676	-0.0015473	0.0005227	0.0009944
213.9500000	4118.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009660	0.0011265	0.0009573	0.0005817	-0.0012830	-0.0016238	-0.0015660	-0.0010710
215.4000000	27.2399998	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008380	0.0009404	-0.0000888	-0.0004277	-0.0011652	-0.0014324	-0.0004850	-0.0000673
216.9000000	-4093.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010005	0.0011158	-0.0011139	-0.0015233	-0.0013297	-0.0015980	0.0005424	0.0010197
218.7000000	4117.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009993	0.0011859	0.0009930	0.0005747	-0.0013520	-0.0016818	-0.0015674	-0.0010823
220.2000000	27.2000008	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008755	0.0010085	-0.0000640	-0.0004437	-0.0012282	-0.0014865	-0.0004673	-0.0000616
221.6500000	-4092.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010275	0.0011802	-0.0010735	-0.0015330	-0.0014057	-0.0016479	0.0005762	0.0010558
223.4500000	-349.7000122	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008262	0.0010348	-0.0000448	-0.0004365	-0.0013308	-0.0015273	-0.0003575	0.0000665
224.9000000	-75.9199982	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008428	0.0010580	-0.0000240	-0.0004152	-0.0013520	-0.0015506	-0.0003817	0.0000470
226.4000000	-75.6500015	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008658	0.0010814	-0.0000199	-0.0004246	-0.0013651	-0.0015680	-0.0003867	0.0000482
228.1500000	-75.5899963	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008840	0.0011038	-0.0000159	-0.0004273	-0.0013818	-0.0015912	-0.0003776	0.0000660
229.6500000	-75.8199997	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009004	0.0011209	-0.0000107	-0.0004277	-0.0013991	-0.0016090	-0.0003936	0.0000501
231.1000000	-75.6900024	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009164	0.0011427	-0.0000121	-0.0004388	-0.0014100	-0.0016235	-0.0003968	0.0000559
232.8500000	-120.6299973	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009349	0.0011644	-0.0000217	-0.0004639	-0.0014269	-0.0016408	-0.0003839	0.0000695
234.4000000	-97.5699997	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009428	0.0011754	-0.0000270	-0.0004742	-0.0014446	-0.0016595	-0.0003801	0.0000699
235.8500000	-4083.0002441	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011144	0.0013552	-0.0009775	-0.0014940	-0.0015946	-0.0018205	0.0005758	0.0010972
237.7000000	-193.1000061	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009801	0.0012201	-0.0000159	-0.0004809	-0.0014611	-0.0016761	-0.0003832	0.0000676
239.2000000	-104.2099991	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009928	0.0012332	-0.0000100	-0.0004726	-0.0014768	-0.0016998	-0.0003893	0.0000740
240.7000000	-4282.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011596	0.0014060	-0.0009523	-0.0014721	-0.0016223	-0.0018546	0.0005155	0.0010404
242.4500000	4000.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011516	0.0014543	0.0010234	0.0004806	-0.0016171	-0.0019053	-0.0014168	-0.0008944
244.0000000	27.7600002	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010215	0.0012649	0.0000408	-0.0004436	-0.0014900	-0.0017194	-0.0004476	0.0000082
245.4000000	-3975.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011618	0.0014128	-0.0008273	-0.0013699	-0.0016210	-0.0018525	0.0004161	0.0009252
247.2000000	3997.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011551	0.0014475	0.0009041	0.0003658	-0.0016072	-0.0018813	-0.0013028	-0.0007922
248.7000000	27.7099991	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010122	0.0012538	0.0000416	-0.0004497	-0.0014604	-0.0016838	-0.0004404	0.0000001
250.2000000	-3973.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011239	0.0013750	-0.0006881	-0.0012259	-0.0015693	-0.0018035	0.0002731	0.0007550
251.9500000	3996.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0011002	0.0013746	0.0007320	0.0001888	-0.0015329	-0.0017843	-0.0011109	-0.0006310
253.4500000	27.7600002	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009413	0.0011719	0.0000275	-0.0004445	-0.0013833	-0.0015948	-0.0004288	-0.0000160
254.9000000	-3972.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0010282	0.0012655	-0.0004964	-0.0010023	-0.0014588	-0.0016759	0.0000893	0.0005231
256.7000000	3995.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0009721	0.0012175	0.0004893	-0.0000084	-0.0013947	-0.0016164	-0.0008662	-0.0004378
258.1000000	27.5200005	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008329	0.0010422	0.0000073	-0.0004333	-0.0012378	-0.0014225	-0.0003987	-0.0000371
259.6500000	-3970.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008643	0.0010808	-0.0003015	-0.0007542	-0.0012855	-0.0014776	-0.0001065	0.0002669
261.5000000	3994.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0008010	0.0009923	0.0002328	-0.0001984	-0.0011974	-0.0013840	-0.0006131	-0.0002565
263.1500000	28.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006468	0.0008167	-0.0000351	-0.0003967	-0.0010619	-0.0012166	-0.0003661	-0.0000795
264.6500000	-3970.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006537	0.0008287	-0.0001510	-0.0005221	-0.0010718	-0.0012259	-0.0002484	0.0000429
266.5500000	3994.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005821	0.0007374	0.0000237	-0.0003143	-0.0009899	-0.0011350	-0.0004232	-0.0001449
268.0500000	27.7900009	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004543	0.0005909	-0.0000754	-0.0003613	-0.0008844	-0.0009987	-0.0003318	-0.0001109
