Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
116.0550000	28.1100006	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0126125	0.0145686	0.0021199	-0.0021558	-0.0126679	-0.0151854	-0.0031305	0.0014370
117.3600000	-3974.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0181079	0.0199748	-0.0414124	-0.0480290	-0.0181421	-0.0205944	0.0403994	0.0473054
118.9050000	3995.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0181921	0.0225978	0.0475059	0.0407928	-0.0182479	-0.0232921	-0.0486190	-0.0414964
120.2700000	28.1599998	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0135680	0.0157021	0.0022986	-0.0023262	-0.0136351	-0.0163253	-0.0033096	0.0016169
121.5850000	-3973.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0192562	0.0213251	-0.0413787	-0.0484209	-0.0193110	-0.0219663	0.0403666	0.0477124
123.2550000	3995.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0194138	0.0240601	0.0479265	0.0407585	-0.0194873	-0.0247687	-0.0490394	-0.0414598
124.6250000	28.2299995	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0146294	0.0169599	0.0024986	-0.0025094	-0.0147038	-0.0175929	-0.0035068	0.0018125
125.9900000	-3972.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0205344	0.0228417	-0.0413311	-0.0488500	-0.0206004	-0.0234889	0.0403334	0.0481595
127.6600000	3995.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0207119	0.0256167	0.0483746	0.0407167	-0.0207865	-0.0263157	-0.0494745	-0.0414071
128.9750000	28.0599995	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0157551	0.0182913	0.0027089	-0.0027133	-0.0158299	-0.0189274	-0.0037215	0.0020193
130.2500000	-3972.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0217949	0.0243297	-0.0412813	-0.0492688	-0.0218665	-0.0249807	0.0402888	0.0485961
131.8950000	3994.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0219824	0.0271364	0.0488108	0.0406737	-0.0220679	-0.0278436	-0.0499052	-0.0413559
133.2000000	28.1200008	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0168765	0.0196334	0.0029299	-0.0029170	-0.0169802	-0.0202872	-0.0039325	0.0022315
134.5750000	-3971.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0231396	0.0259256	-0.0412350	-0.0497255	-0.0232340	-0.0265926	0.0402383	0.0490564
136.1350000	3994.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0233127	0.0287386	0.0492706	0.0406274	-0.0234147	-0.0294525	-0.0503562	-0.0413026
137.4850000	28.0900002	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0180795	0.0210620	0.0031590	-0.0031326	-0.0181942	-0.0217243	-0.0041583	0.0024607
138.8100000	-3970.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0245120	0.0275511	-0.0411794	-0.0501910	-0.0246171	-0.0282269	0.0401985	0.0495450
140.4800000	3993.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0247341	0.0304504	0.0497701	0.0405792	-0.0248573	-0.0311685	-0.0508444	-0.0412499
141.8700000	28.1200008	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0193913	0.0226298	0.0034139	-0.0033730	-0.0195324	-0.0233089	-0.0044065	0.0027084
143.1650000	-3970.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0259883	0.0293069	-0.0411231	-0.0507006	-0.0261099	-0.0299840	0.0401570	0.0500645
144.7400000	3992.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0261883	0.0321990	0.0502823	0.0405415	-0.0263242	-0.0329186	-0.0513490	-0.0411930
146.0350000	28.5000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0207055	0.0241931	0.0036729	-0.0036067	-0.0208466	-0.0248653	-0.0046591	0.0029531
147.3200000	-3970.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0274334	0.0310233	-0.0410822	-0.0512031	-0.0275668	-0.0317049	0.0401234	0.0505843
149.0600000	3991.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0276968	0.0340152	0.0508301	0.0405095	-0.0278561	-0.0347372	-0.0518731	-0.0411463
150.4900000	28.2199993	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0221445	0.0259234	0.0039644	-0.0038679	-0.0223120	-0.0265968	-0.0049185	0.0032359
151.7700000	-3969.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0290420	0.0329453	-0.0410265	-0.0517718	-0.0291993	-0.0336294	0.0401026	0.0511745
153.4200000	3991.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0292831	0.0359263	0.0514183	0.0404819	-0.0294514	-0.0366358	-0.0524287	-0.0411080
154.7850000	28.2000008	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0235919	0.0276461	0.0042401	-0.0041405	-0.0237805	-0.0283288	-0.0051831	0.0035098
156.1600000	-3969.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0306273	0.0348394	-0.0409935	-0.0523571	-0.0308148	-0.0355222	0.0400867	0.0517542
157.7950000	3991.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0308645	0.0378375	0.0520047	0.0404403	-0.0310680	-0.0385500	-0.0529997	-0.0410925
159.1100000	28.0499992	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0250371	0.0293837	0.0045314	-0.0044262	-0.0252456	-0.0300546	-0.0054446	0.0037676
160.4750000	-3968.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0321487	0.0366595	-0.0409577	-0.0529403	-0.0323611	-0.0373361	0.0400815	0.0523023
162.0450000	3991.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0323513	0.0396416	0.0525809	0.0404090	-0.0325829	-0.0403392	-0.0535300	-0.0410838
163.4050000	28.2299995	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0264504	0.0310834	0.0048221	-0.0046975	-0.0266747	-0.0317322	-0.0056968	0.0040321
164.7050000	-3968.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0336305	0.0384340	-0.0409257	-0.0534939	-0.0338685	-0.0391096	0.0400888	0.0528686
166.4200000	3989.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0339195	0.0415481	0.0531980	0.0403979	-0.0341861	-0.0422410	-0.0541087	-0.0410668
167.7200000	28.1200008	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0279396	0.0328778	0.0051288	-0.0049797	-0.0282066	-0.0335373	-0.0059684	0.0043239
169.0350000	-3967.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0352457	0.0403742	-0.0408973	-0.0541112	-0.0355258	-0.0410490	0.0400990	0.0534987
170.6850000	3989.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0355578	0.0435307	0.0538411	0.0403949	-0.0358609	-0.0442266	-0.0547172	-0.0410489
172.0000000	28.2099991	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0295350	0.0348030	0.0054563	-0.0052730	-0.0298463	-0.0354751	-0.0062664	0.0046442
173.3150000	-3967.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0369559	0.0424164	-0.0408829	-0.0547544	-0.0372806	-0.0431129	0.0401136	0.0541887
175.0150000	3989.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0373168	0.0456640	0.0545366	0.0404147	-0.0376710	-0.0463831	-0.0553932	-0.0410287
176.4300000	28.2399998	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0312930	0.0369141	0.0058135	-0.0055969	-0.0316560	-0.0376215	-0.0066000	0.0049983
177.7400000	-3967.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0388476	0.0446729	-0.0408801	-0.0554837	-0.0392014	-0.0453767	0.0401212	0.0549245
179.3050000	3989.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0391664	0.0479028	0.0552658	0.0404184	-0.0395552	-0.0486380	-0.0561173	-0.0410392
180.6400000	28.1800003	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0330804	0.0390485	0.0061508	-0.0059388	-0.0334446	-0.0397439	-0.0069401	0.0053338
181.9100000	-3967.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0406815	0.0468643	-0.0408774	-0.0561943	-0.0410578	-0.0475749	0.0401407	0.0556563
183.6550000	3989.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0411164	0.0502375	0.0560175	0.0404259	-0.0414892	-0.0509485	-0.0568562	-0.0410377
184.9350000	28.1700001	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0349614	0.0412916	0.0065170	-0.0062906	-0.0353345	-0.0419916	-0.0072953	0.0057004
186.2450000	-3967.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0426524	0.0491984	-0.0408933	-0.0569680	-0.0430327	-0.0499124	0.0401520	0.0564228
187.9700000	3989.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0430862	0.0526112	0.0567925	0.0404336	-0.0434867	-0.0533425	-0.0576224	-0.0410369
189.4100000	28.0599995	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0369819	0.0437126	0.0069121	-0.0066780	-0.0373661	-0.0444072	-0.0076783	0.0060969
190.7200000	-3966.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0447392	0.0516879	-0.0408958	-0.0577812	-0.0451402	-0.0524027	0.0401615	0.0572477
192.3100000	3988.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0451587	0.0551073	0.0575966	0.0404402	-0.0455655	-0.0558348	-0.0584199	-0.0410396
193.6250000	28.0799999	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0389581	0.0460761	0.0072908	-0.0070567	-0.0393687	-0.0467839	-0.0080580	0.0064750
195.0550000	-3966.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0468362	0.0541894	-0.0408941	-0.0585938	-0.0472568	-0.0548994	0.0401733	0.0580663
196.6550000	3989.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0472542	0.0576310	0.0584021	0.0404326	-0.0476769	-0.0583597	-0.0592111	-0.0410345
198.1500000	28.1800003	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0411146	0.0486566	0.0077103	-0.0074700	-0.0415462	-0.0493712	-0.0084590	0.0068923
199.6050000	-3965.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0490594	0.0568342	-0.0408842	-0.0594447	-0.0495097	-0.0575490	0.0401790	0.0589230
201.4000000	3988.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0495696	0.0604325	0.0592856	0.0404204	-0.0500551	-0.0611908	-0.0600779	-0.0410251
202.8500000	28.1000004	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0434491	0.0514465	0.0081571	-0.0079126	-0.0439094	-0.0521623	-0.0088893	0.0073350
204.4000000	-3965.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0514573	0.0596841	-0.0408748	-0.0603448	-0.0519259	-0.0603814	0.0401765	0.0597965
206.2000000	3988.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0519945	0.0633426	0.0601594	0.0403964	-0.0525116	-0.0640943	-0.0609340	-0.0410161
207.7000000	28.2399998	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0459051	0.0543714	0.0086158	-0.0083662	-0.0463701	-0.0550529	-0.0093276	0.0077734
209.2000000	-3965.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0539131	0.0625950	-0.0408317	-0.0612214	-0.0544077	-0.0632621	0.0401581	0.0606429
210.9500000	3989.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0544890	0.0663206	0.0610072	0.0403491	-0.0550291	-0.0670365	-0.0617469	-0.0409877
212.4500000	28.2299995	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0483921	0.0573322	0.0090680	-0.0088149	-0.0488969	-0.0579986	-0.0097521	0.0082040
213.9500000	-3965.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0564002	0.0655294	-0.0407697	-0.0620563	-0.0569378	-0.0661629	0.0401280	0.0614037
215.7500000	3988.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0570457	0.0693380	0.0618009	0.0402864	-0.0575983	-0.0699912	-0.0624864	-0.0409401
217.2500000	28.4500008	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0509341	0.0603368	0.0095199	-0.0092433	-0.0514835	-0.0609672	-0.0101517	0.0086078
218.8000000	-3965.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0589470	0.0685204	-0.0406607	-0.0627959	-0.0595193	-0.0690704	0.0400707	0.0620665
220.6000000	3987.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0596288	0.0723609	0.0624927	0.0401818	-0.0602440	-0.0729595	-0.0631110	-0.0408448
222.1000000	28.1100006	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0535171	0.0633633	0.0099405	-0.0096480	-0.0541181	-0.0639366	-0.0105112	0.0090062
223.6500000	-3965.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0614364	0.0714283	-0.0404528	-0.0632935	-0.0621279	-0.0718886	0.0399896	0.0626218
225.4500000	3988.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0621380	0.0753068	0.0630476	0.0400601	-0.0629351	-0.0758611	-0.0635034	-0.0405925
227.0000000	28.1299992	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0560480	0.0663262	0.0103512	-0.0099424	-0.0568055	-0.0669198	-0.0108099	0.0094264
228.4500000	-3965.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0639853	0.0743861	-0.0400968	-0.0636214	-0.0647581	-0.0748513	0.0396582	0.0629375
230.2500000	3987.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0647789	0.0782395	0.0632060	0.0396281	-0.0655940	-0.0787846	-0.0635902	-0.0400831
231.8000000	28.1499996	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0586396	0.0692558	0.0106590	-0.0102563	-0.0594078	-0.0697177	-0.0110993	0.0096714
233.2500000	-3964.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0664437	0.0771617	-0.0393952	-0.0634102	-0.0672278	-0.0775427	0.0389261	0.0626339
235.0500000	3987.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0672095	0.0808595	0.0626927	0.0387202	-0.0680373	-0.0812740	-0.0629525	-0.0391145
236.6000000	28.0499992	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0609751	0.0718481	0.0108831	-0.0104790	-0.0617331	-0.0721733	-0.0112827	0.0098849
238.1000000	-3964.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0685116	0.0795020	-0.0378821	-0.0622027	-0.0692856	-0.0797433	0.0373565	0.0612767
239.9000000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0690978	0.0827463	0.0609331	0.0368074	-0.0698947	-0.0830642	-0.0609584	-0.0368969
241.4000000	27.9300003	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0626322	0.0736425	0.0109825	-0.0106028	-0.0633500	-0.0739212	-0.0113165	0.0101140
242.9000000	-3964.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0696789	0.0808748	-0.0348732	-0.0592405	-0.0703793	-0.0807531	0.0342391	0.0578074
244.7500000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0697844	0.0831870	0.0569954	0.0330573	-0.0705239	-0.0832220	-0.0566518	-0.0327921
246.2500000	28.2299995	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0629203	0.0739092	0.0109118	-0.0105782	-0.0635517	-0.0739129	-0.0111076	0.0100658
247.7500000	-3964.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0691026	0.0803860	-0.0294046	-0.0534677	-0.0696310	-0.0799156	0.0286558	0.0516832
249.5000000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0682518	0.0810642	0.0498201	0.0265665	-0.0689042	-0.0807010	-0.0489258	-0.0260133
251.0500000	28.0900002	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0608823	0.0715692	0.0105641	-0.0103430	-0.0613366	-0.0711676	-0.0105484	0.0097246
252.5500000	-3964.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0656909	0.0767633	-0.0209296	-0.0440881	-0.0659020	-0.0759308	0.0201247	0.0416784
254.3500000	3987.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0634603	0.0752732	0.0391333	0.0172700	-0.0639852	-0.0744289	-0.0376570	-0.0161927
255.8500000	28.1100006	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0557231	0.0656928	0.0098378	-0.0097416	-0.0559693	-0.0648464	-0.0095200	0.0089593
257.3000000	-3964.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0588483	0.0691371	-0.0107450	-0.0320233	-0.0587008	-0.0679685	0.0100884	0.0291951
259.1500000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0552879	0.0656650	0.0266838	0.0071220	-0.0557208	-0.0643038	-0.0248967	-0.0061737
260.6000000	28.1000004	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0477282	0.0564600	0.0086146	-0.0086430	-0.0478338	-0.0554255	-0.0081272	0.0077619
262.2000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0492771	0.0580915	-0.0016737	-0.0198948	-0.0489242	-0.0570024	0.0013620	0.0173914
263.9500000	3986.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0450331	0.0536487	0.0154859	-0.0008956	-0.0455055	-0.0523420	-0.0140578	0.0013521
265.5000000	28.1599998	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0385133	0.0456288	0.0070378	-0.0071433	-0.0385932	-0.0447641	-0.0065838	0.0063242
267.0000000	-3963.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0389742	0.0459201	0.0039696	-0.0105149	-0.0385662	-0.0451477	-0.0040585	0.0087145
